----------------------------------
LEDAFLOW Trends result file
----------------------------------
Created:,2026-07-13T03:03:07
LedaFlow version:,2.11.271
Case name:,case_final
Case type:,1D-2ph
Case uuid:,fdd84235-e7a2-4651-b946-d45cd4deb638

Time,MFR - gas@Line 1 P 500m,MFR - oil@Line 1 P 500m,MFR - bubbles@Line 1 P 500m,MFR - droplets@Line 1 P 500m,MFR - total gas@Line 1 P 500m,MFR - total liquid@Line 1 P 500m,MFR - total@Line 1 P 500m,Pressure@Line 1 P 500m,MFR - gas@Line 1 P 8500m,MFR - oil@Line 1 P 8500m,MFR - bubbles@Line 1 P 8500m,MFR - droplets@Line 1 P 8500m,MFR - total gas@Line 1 P 8500m,MFR - total liquid@Line 1 P 8500m,MFR - total@Line 1 P 8500m,Pressure@Line 1 P 8500m,MFR - gas@Line 2 P 500m,MFR - oil@Line 2 P 500m,MFR - bubbles@Line 2 P 500m,MFR - droplets@Line 2 P 500m,MFR - total gas@Line 2 P 500m,MFR - total liquid@Line 2 P 500m,MFR - total@Line 2 P 500m,Pressure@Line 2 P 500m,MFR - gas@Line 2 P 8500m,MFR - oil@Line 2 P 8500m,MFR - bubbles@Line 2 P 8500m,MFR - droplets@Line 2 P 8500m,MFR - total gas@Line 2 P 8500m,MFR - total liquid@Line 2 P 8500m,MFR - total@Line 2 P 8500m,Pressure@Line 2 P 8500m,MFR - gas@Mainline P 38500m,MFR - oil@Mainline P 38500m,MFR - bubbles@Mainline P 38500m,MFR - droplets@Mainline P 38500m,MFR - total gas@Mainline P 38500m,MFR - total liquid@Mainline P 38500m,MFR - total@Mainline P 38500m,Pressure@Mainline P 38500m,MFR - gas@Mainline P 500m,MFR - oil@Mainline P 500m,MFR - bubbles@Mainline P 500m,MFR - droplets@Mainline P 500m,MFR - total gas@Mainline P 500m,MFR - total liquid@Mainline P 500m,MFR - total@Mainline P 500m,Pressure@Mainline P 500m,Total MFR - gas@Well 1,Total MFR - oil@Well 1,Total MFR - total@Well 1,BHP - Zone 1@Well 1,BHT - gas - Zone 1@Well 1,BHT - oil - Zone 1@Well 1,MFR - gas - Zone 1@Well 1,MFR - oil - Zone 1@Well 1,MFR - total - Zone 1@Well 1,Std VFR - gas - Zone 1@Well 1,Std VFR - oil - Zone 1@Well 1,Total MFR - gas@Well 2,Total MFR - oil@Well 2,Total MFR - total@Well 2,BHP - Zone 1@Well 2,BHT - gas - Zone 1@Well 2,BHT - oil - Zone 1@Well 2,MFR - gas - Zone 1@Well 2,MFR - oil - Zone 1@Well 2,MFR - total - Zone 1@Well 2,Std VFR - gas - Zone 1@Well 2,Std VFR - oil - Zone 1@Well 2,Total MFR - gas@Well 3,Total MFR - oil@Well 3,Total MFR - total@Well 3,BHP - Zone 1@Well 3,BHT - gas - Zone 1@Well 3,BHT - oil - Zone 1@Well 3,MFR - gas - Zone 1@Well 3,MFR - oil - Zone 1@Well 3,MFR - total - Zone 1@Well 3,Std VFR - gas - Zone 1@Well 3,Std VFR - oil - Zone 1@Well 3,Total MFR - gas@Well 4,Total MFR - oil@Well 4,Total MFR - total@Well 4,BHP - Zone 1@Well 4,BHT - gas - Zone 1@Well 4,BHT - oil - Zone 1@Well 4,MFR - gas - Zone 1@Well 4,MFR - oil - Zone 1@Well 4,MFR - total - Zone 1@Well 4,Std VFR - gas - Zone 1@Well 4,Std VFR - oil - Zone 1@Well 4,Pressure@Wellbore1 P 600m,MFR - gas@Wellbore1 P MFR,MFR - oil@Wellbore1 P MFR,MFR - bubbles@Wellbore1 P MFR,MFR - droplets@Wellbore1 P MFR,MFR - total gas@Wellbore1 P MFR,MFR - total liquid@Wellbore1 P MFR,MFR - total@Wellbore1 P MFR,Pressure@Wellbore1 P MFR,Pressure@Wellbore2 P 600m,MFR - gas@Wellbore2 P MFR,MFR - oil@Wellbore2 P MFR,MFR - bubbles@Wellbore2 P MFR,MFR - droplets@Wellbore2 P MFR,MFR - total gas@Wellbore2 P MFR,MFR - total liquid@Wellbore2 P MFR,MFR - total@Wellbore2 P MFR,Pressure@Wellbore2 P MFR,Pressure@Wellbore3 P 600m,MFR - gas@Wellbore3 P MFR,MFR - oil@Wellbore3 P MFR,MFR - bubbles@Wellbore3 P MFR,MFR - droplets@Wellbore3 P MFR,MFR - total gas@Wellbore3 P MFR,MFR - total liquid@Wellbore3 P MFR,MFR - total@Wellbore3 P MFR,Pressure@Wellbore3 P MFR,Pressure@Wellbore4 P 600m,MFR - gas@Wellbore4 P MFR,MFR - oil@Wellbore4 P MFR,MFR - bubbles@Wellbore4 P MFR,MFR - droplets@Wellbore4 P MFR,MFR - total gas@Wellbore4 P MFR,MFR - total liquid@Wellbore4 P MFR,MFR - total@Wellbore4 P MFR,Pressure@Wellbore4 P MFR,MFR - gas@WH Choke 1,MFR - oil@WH Choke 1,MFR - liquid - 2 phase@WH Choke 1,MFR - total - 2 phase@WH Choke 1,Opening fraction@WH Choke 1,Pressure drop@WH Choke 1,Pressure Left@WH Choke 1,Pressure Right@WH Choke 1,MFR - gas@WH Choke 2,MFR - oil@WH Choke 2,MFR - liquid - 2 phase@WH Choke 2,MFR - total - 2 phase@WH Choke 2,Opening fraction@WH Choke 2,Pressure drop@WH Choke 2,Pressure Left@WH Choke 2,Pressure Right@WH Choke 2,MFR - gas@WH Choke 3,MFR - oil@WH Choke 3,MFR - liquid - 2 phase@WH Choke 3,MFR - total - 2 phase@WH Choke 3,Opening fraction@WH Choke 3,Pressure drop@WH Choke 3,Pressure Left@WH Choke 3,Pressure Right@WH Choke 3,MFR - gas@WH Choke 4,MFR - oil@WH Choke 4,MFR - liquid - 2 phase@WH Choke 4,MFR - total - 2 phase@WH Choke 4,Opening fraction@WH Choke 4,Pressure drop@WH Choke 4,Pressure Left@WH Choke 4,Pressure Right@WH Choke 4
[s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[bara],[C],[C],[kg/s],[kg/s],[kg/s],[Sm3/d],[Sm3/d],[kg/s],[kg/s],[kg/s],[bara],[C],[C],[kg/s],[kg/s],[kg/s],[Sm3/d],[Sm3/d],[kg/s],[kg/s],[kg/s],[bara],[C],[C],[kg/s],[kg/s],[kg/s],[Sm3/d],[Sm3/d],[kg/s],[kg/s],[kg/s],[bara],[C],[C],[kg/s],[kg/s],[kg/s],[Sm3/d],[Sm3/d],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[-],[bar],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[-],[bar],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[-],[bar],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[-],[bar],[bara],[bara]
36020.0,0.0,-240.07217,0.0,0.0,0.0,-240.07217,-240.07217,196.59020,0.0,-240.25397,0.0,0.0,0.0,-240.25397,-240.25397,178.52095,0.0,-239.84018,0.0,0.0,0.0,-239.84018,-239.84018,196.59212,0.0,-240.02721,0.0,0.0,0.0,-240.02721,-240.02721,178.55720,0.0,-479.85296,0.0,0.0,0.0,-479.85296,-479.85296,197.70249,0.0,-476.58004,0.0,0.0,0.0,-476.58004,-476.58004,206.10207,0.0,-120.21510,-120.21510,240.21522,18.296489,18.296489,0.0,-120.21510,-120.21510,-5556923.5,0.0,0.0,-120.05258,-120.05258,240.05266,18.296489,18.296489,0.0,-120.05258,-120.05258,-5549410.8,0.0,0.0,-120.02270,-120.02270,240.02273,18.296489,18.296489,0.0,-120.02270,-120.02270,-5548029.6,0.0,0.0,-120.01600,-120.01600,240.01602,18.296489,18.296489,0.0,-120.01600,-120.01600,-5547720.0,0.0,190.98315,0.0,-120.21274,0.0,0.0,0.0,-120.21274,-120.21274,144.98755,190.80332,0.0,-120.05096,0.0,0.0,0.0,-120.05096,-120.05096,144.79314,190.77026,0.0,-120.02206,0.0,0.0,0.0,-120.02206,-120.02206,144.75751,190.76284,0.0,-120.01555,0.0,0.0,0.0,-120.01555,-120.01555,144.74951,0.0,-120.21274,-120.21274,-120.21274,0.60736462,-33.074850,144.98755,177.26917,0.0,-120.05096,-120.05096,-120.05096,0.60480058,-33.269523,144.79314,177.26917,0.0,-120.02206,-120.02206,-120.02206,0.60398183,-33.343810,144.75751,177.30776,0.0,-120.01555,-120.01555,-120.01555,0.60387782,-33.351815,144.74951,177.30776,
36030.0,0.0,-240.05581,0.0,0.0,0.0,-240.05581,-240.05581,196.58463,0.0,-240.24931,0.0,0.0,0.0,-240.24931,-240.24931,178.51695,0.0,-239.82534,0.0,0.0,0.0,-239.82534,-239.82534,196.58653,0.0,-240.02408,0.0,0.0,0.0,-240.02408,-240.02408,178.55296,0.0,-479.82123,0.0,0.0,0.0,-479.82123,-479.82123,197.69677,0.0,-476.59451,0.0,0.0,0.0,-476.59451,-476.59451,206.09360,0.0,-120.21373,-120.21373,240.21387,18.296489,18.296489,0.0,-120.21373,-120.21373,-5556859.9,0.0,0.0,-120.05160,-120.05160,240.05170,18.296489,18.296489,0.0,-120.05160,-120.05160,-5549365.4,0.0,0.0,-120.02223,-120.02223,240.02229,18.296489,18.296489,0.0,-120.02223,-120.02223,-5548008.0,0.0,0.0,-120.01563,-120.01563,240.01568,18.296489,18.296489,0.0,-120.01563,-120.01563,-5547703.0,0.0,190.98163,0.0,-120.21088,0.0,0.0,0.0,-120.21088,-120.21088,144.98584,190.80224,0.0,-120.04950,0.0,0.0,0.0,-120.04950,-120.04950,144.79191,190.76974,0.0,-120.02111,0.0,0.0,0.0,-120.02111,-120.02111,144.75689,190.76244,0.0,-120.01470,0.0,0.0,0.0,-120.01470,-120.01470,144.74902,0.0,-120.21088,-120.21088,-120.21088,0.60737667,-33.072598,144.98584,177.26521,0.0,-120.04950,-120.04950,-120.04950,0.60481866,-33.266800,144.79191,177.26521,0.0,-120.02111,-120.02111,-120.02111,0.60401027,-33.340212,144.75689,177.30355,0.0,-120.01470,-120.01470,-120.01470,0.60390783,-33.348097,144.74902,177.30355,
36040.0,0.0,-240.04162,0.0,0.0,0.0,-240.04162,-240.04162,196.57896,0.0,-240.24462,0.0,0.0,0.0,-240.24462,-240.24462,178.51254,0.0,-239.81267,0.0,0.0,0.0,-239.81267,-239.81267,196.58085,0.0,-240.02091,0.0,0.0,0.0,-240.02091,-240.02091,178.54829,0.0,-479.79315,0.0,0.0,0.0,-479.79315,-479.79315,197.69095,0.0,-476.60866,0.0,0.0,0.0,-476.60866,-476.60866,206.08540,0.0,-120.21209,-120.21209,240.21226,18.296489,18.296489,0.0,-120.21209,-120.21209,-5556784.3,0.0,0.0,-120.05035,-120.05035,240.05049,18.296489,18.296489,0.0,-120.05035,-120.05035,-5549308.0,0.0,0.0,-120.02150,-120.02150,240.02158,18.296489,18.296489,0.0,-120.02150,-120.02150,-5547974.4,0.0,0.0,-120.01500,-120.01500,240.01508,18.296489,18.296489,0.0,-120.01500,-120.01500,-5547674.0,0.0,190.97983,0.0,-120.20879,0.0,0.0,0.0,-120.20879,-120.20879,144.98384,190.80087,0.0,-120.04780,0.0,0.0,0.0,-120.04780,-120.04780,144.79038,190.76894,0.0,-120.01992,0.0,0.0,0.0,-120.01992,-120.01992,144.75597,190.76175,0.0,-120.01361,0.0,0.0,0.0,-120.01361,-120.01361,144.74822,0.0,-120.20879,-120.20879,-120.20879,0.60738872,-33.070228,144.98384,177.26083,0.0,-120.04780,-120.04780,-120.04780,0.60483674,-33.263957,144.79038,177.26083,0.0,-120.01992,-120.01992,-120.01992,0.60403872,-33.336493,144.75597,177.29891,0.0,-120.01361,-120.01361,-120.01361,0.60393783,-33.344258,144.74822,177.29891,
36050.0,0.0,-240.02897,0.0,0.0,0.0,-240.02897,-240.02897,196.57316,0.0,-240.24012,0.0,0.0,0.0,-240.24012,-240.24012,178.50786,0.0,-239.80154,0.0,0.0,0.0,-239.80154,-239.80154,196.57504,0.0,-240.01794,0.0,0.0,0.0,-240.01794,-240.01794,178.54337,0.0,-479.76801,0.0,0.0,0.0,-479.76801,-479.76801,197.68502,0.0,-476.62251,0.0,0.0,0.0,-476.62251,-476.62251,206.07744,0.0,-120.21025,-120.21025,240.21044,18.296489,18.296489,0.0,-120.21025,-120.21025,-5556699.2,0.0,0.0,-120.04891,-120.04891,240.04906,18.296489,18.296489,0.0,-120.04891,-120.04891,-5549241.2,0.0,0.0,-120.02057,-120.02057,240.02067,18.296489,18.296489,0.0,-120.02057,-120.02057,-5547931.3,0.0,0.0,-120.01417,-120.01417,240.01426,18.296489,18.296489,0.0,-120.01417,-120.01417,-5547635.6,0.0,190.97780,0.0,-120.20662,0.0,0.0,0.0,-120.20662,-120.20662,144.98160,190.79927,0.0,-120.04603,0.0,0.0,0.0,-120.04603,-120.04603,144.78861,190.76792,0.0,-120.01867,0.0,0.0,0.0,-120.01867,-120.01867,144.75483,190.76084,0.0,-120.01246,0.0,0.0,0.0,-120.01246,-120.01246,144.74719,0.0,-120.20662,-120.20662,-120.20662,0.60740076,-33.067827,144.98160,177.25619,0.0,-120.04603,-120.04603,-120.04603,0.60485481,-33.261081,144.78861,177.25619,0.0,-120.01867,-120.01867,-120.01867,0.60406716,-33.332744,144.75483,177.29401,0.0,-120.01246,-120.01246,-120.01246,0.60396783,-33.340388,144.74719,177.29401,
36060.0,0.0,-240.01771,0.0,0.0,0.0,-240.01771,-240.01771,196.56722,0.0,-240.23561,0.0,0.0,0.0,-240.23561,-240.23561,178.50299,0.0,-239.79181,0.0,0.0,0.0,-239.79181,-239.79181,196.56909,0.0,-240.01495,0.0,0.0,0.0,-240.01495,-240.01495,178.53826,0.0,-479.74579,0.0,0.0,0.0,-479.74579,-479.74579,197.67898,0.0,-476.63606,0.0,0.0,0.0,-476.63606,-476.63606,206.06969,0.0,-120.20827,-120.20827,240.20847,18.296489,18.296489,0.0,-120.20827,-120.20827,-5556607.6,0.0,0.0,-120.04732,-120.04732,240.04748,18.296489,18.296489,0.0,-120.04732,-120.04732,-5549167.8,0.0,0.0,-120.01950,-120.01950,240.01961,18.296489,18.296489,0.0,-120.01950,-120.01950,-5547881.7,0.0,0.0,-120.01320,-120.01320,240.01330,18.296489,18.296489,0.0,-120.01320,-120.01320,-5547590.5,0.0,190.97561,0.0,-120.20441,0.0,0.0,0.0,-120.20441,-120.20441,144.97920,190.79752,0.0,-120.04420,0.0,0.0,0.0,-120.04420,-120.04420,144.78669,190.76673,0.0,-120.01735,0.0,0.0,0.0,-120.01735,-120.01735,144.75352,190.75976,0.0,-120.01125,0.0,0.0,0.0,-120.01125,-120.01125,144.74600,0.0,-120.20441,-120.20441,-120.20441,0.60741281,-33.065400,144.97920,177.25136,0.0,-120.04420,-120.04420,-120.04420,0.60487289,-33.258181,144.78669,177.25136,0.0,-120.01735,-120.01735,-120.01735,0.60409561,-33.328968,144.75352,177.28893,0.0,-120.01125,-120.01125,-120.01125,0.60399784,-33.336493,144.74600,177.28893,
36070.0,0.0,-240.00756,0.0,0.0,0.0,-240.00756,-240.00756,196.56117,0.0,-240.23101,0.0,0.0,0.0,-240.23101,-240.23101,178.49795,0.0,-239.78318,0.0,0.0,0.0,-239.78318,-239.78318,196.56303,0.0,-240.01188,0.0,0.0,0.0,-240.01188,-240.01188,178.53299,0.0,-479.72602,0.0,0.0,0.0,-479.72602,-479.72602,197.67283,0.0,-476.64935,0.0,0.0,0.0,-476.64935,-476.64935,206.06215,0.0,-120.20617,-120.20617,240.20639,18.296489,18.296489,0.0,-120.20617,-120.20617,-5556510.7,0.0,0.0,-120.04562,-120.04562,240.04579,18.296489,18.296489,0.0,-120.04562,-120.04562,-5549089.1,0.0,0.0,-120.01831,-120.01831,240.01843,18.296489,18.296489,0.0,-120.01831,-120.01831,-5547826.8,0.0,0.0,-120.01211,-120.01211,240.01222,18.296489,18.296489,0.0,-120.01211,-120.01211,-5547540.3,0.0,190.97329,0.0,-120.20211,0.0,0.0,0.0,-120.20211,-120.20211,144.97667,190.79564,0.0,-120.04231,0.0,0.0,0.0,-120.04231,-120.04231,144.78463,190.76542,0.0,-120.01597,0.0,0.0,0.0,-120.01597,-120.01597,144.75207,190.75856,0.0,-120.00996,0.0,0.0,0.0,-120.00996,-120.00996,144.74468,0.0,-120.20211,-120.20211,-120.20211,0.60742486,-33.062938,144.97667,177.24637,0.0,-120.04231,-120.04231,-120.04231,0.60489097,-33.255245,144.78463,177.24637,0.0,-120.01597,-120.01597,-120.01597,0.60412405,-33.325159,144.75207,177.28368,0.0,-120.00996,-120.00996,-120.00996,0.60402784,-33.332563,144.74468,177.28368,
36080.0,0.0,-239.99822,0.0,0.0,0.0,-239.99822,-239.99822,196.55504,0.0,-240.22635,0.0,0.0,0.0,-240.22635,-240.22635,178.49278,0.0,-239.77537,0.0,0.0,0.0,-239.77537,-239.77537,196.55688,0.0,-240.00873,0.0,0.0,0.0,-240.00873,-240.00873,178.52757,0.0,-479.70810,0.0,0.0,0.0,-479.70810,-479.70810,197.66660,0.0,-476.66239,0.0,0.0,0.0,-476.66239,-476.66239,206.05478,0.0,-120.20398,-120.20398,240.20420,18.296489,18.296489,0.0,-120.20398,-120.20398,-5556409.5,0.0,0.0,-120.04382,-120.04382,240.04401,18.296489,18.296489,0.0,-120.04382,-120.04382,-5549006.2,0.0,0.0,-120.01703,-120.01703,240.01716,18.296489,18.296489,0.0,-120.01703,-120.01703,-5547767.6,0.0,0.0,-120.01093,-120.01093,240.01105,18.296489,18.296489,0.0,-120.01093,-120.01093,-5547485.8,0.0,190.97087,0.0,-120.19976,0.0,0.0,0.0,-120.19976,-120.19976,144.97404,190.79366,0.0,-120.04035,0.0,0.0,0.0,-120.04035,-120.04035,144.78246,190.76401,0.0,-120.01453,0.0,0.0,0.0,-120.01453,-120.01453,144.75052,190.75726,0.0,-120.00862,0.0,0.0,0.0,-120.00862,-120.00862,144.74325,0.0,-120.19976,-120.19976,-120.19976,0.60743691,-33.060444,144.97404,177.24123,0.0,-120.04035,-120.04035,-120.04035,0.60490905,-33.252278,144.78246,177.24123,0.0,-120.01453,-120.01453,-120.01453,0.60415250,-33.321316,144.75052,177.27828,0.0,-120.00862,-120.00862,-120.00862,0.60405785,-33.328601,144.74325,177.27828,
36090.0,0.0,-239.98960,0.0,0.0,0.0,-239.98960,-239.98960,196.54883,0.0,-240.22163,0.0,0.0,0.0,-240.22163,-240.22163,178.48748,0.0,-239.76828,0.0,0.0,0.0,-239.76828,-239.76828,196.55066,0.0,-240.00554,0.0,0.0,0.0,-240.00554,-240.00554,178.52203,0.0,-479.69173,0.0,0.0,0.0,-479.69173,-479.69173,197.66030,0.0,-476.67523,0.0,0.0,0.0,-476.67523,-476.67523,206.04759,0.0,-120.20171,-120.20171,240.20194,18.296489,18.296489,0.0,-120.20171,-120.20171,-5556304.6,0.0,0.0,-120.04195,-120.04195,240.04214,18.296489,18.296489,0.0,-120.04195,-120.04195,-5548919.5,0.0,0.0,-120.01567,-120.01567,240.01581,18.296489,18.296489,0.0,-120.01567,-120.01567,-5547704.8,0.0,0.0,-120.00967,-120.00967,240.00980,18.296489,18.296489,0.0,-120.00967,-120.00967,-5547427.5,0.0,190.96836,0.0,-120.19735,0.0,0.0,0.0,-120.19735,-120.19735,144.97130,190.79158,0.0,-120.03833,0.0,0.0,0.0,-120.03833,-120.03833,144.78021,190.76250,0.0,-120.01303,0.0,0.0,0.0,-120.01303,-120.01303,144.74888,190.75586,0.0,-120.00722,0.0,0.0,0.0,-120.00722,-120.00722,144.74172,0.0,-120.19735,-120.19735,-120.19735,0.60744896,-33.057923,144.97130,177.23597,0.0,-120.03833,-120.03833,-120.03833,0.60492713,-33.249283,144.78021,177.23597,0.0,-120.01303,-120.01303,-120.01303,0.60418094,-33.317449,144.74888,177.27277,0.0,-120.00722,-120.00722,-120.00722,0.60408785,-33.324613,144.74172,177.27277,
36100.0,0.0,-239.98159,0.0,0.0,0.0,-239.98159,-239.98159,196.54256,0.0,-240.21687,0.0,0.0,0.0,-240.21687,-240.21687,178.48208,0.0,-239.76180,0.0,0.0,0.0,-239.76180,-239.76180,196.54438,0.0,-240.00230,0.0,0.0,0.0,-240.00230,-240.00230,178.51638,0.0,-479.67673,0.0,0.0,0.0,-479.67673,-479.67673,197.65396,0.0,-476.68788,0.0,0.0,0.0,-476.68788,-476.68788,206.04054,0.0,-120.19938,-120.19938,240.19961,18.296489,18.296489,0.0,-120.19938,-120.19938,-5556196.6,0.0,0.0,-120.04001,-120.04001,240.04020,18.296489,18.296489,0.0,-120.04001,-120.04001,-5548829.8,0.0,0.0,-120.01424,-120.01424,240.01439,18.296489,18.296489,0.0,-120.01424,-120.01424,-5547638.8,0.0,0.0,-120.00834,-120.00834,240.00848,18.296489,18.296489,0.0,-120.00834,-120.00834,-5547366.1,0.0,190.96577,0.0,-120.19489,0.0,0.0,0.0,-120.19489,-120.19489,144.96849,190.78944,0.0,-120.03627,0.0,0.0,0.0,-120.03627,-120.03627,144.77787,190.76092,0.0,-120.01148,0.0,0.0,0.0,-120.01148,-120.01148,144.74716,190.75440,0.0,-120.00577,0.0,0.0,0.0,-120.00577,-120.00577,144.74012,0.0,-120.19489,-120.19489,-120.19489,0.60746101,-33.055382,144.96849,177.23062,0.0,-120.03627,-120.03627,-120.03627,0.60494520,-33.246267,144.77787,177.23062,0.0,-120.01148,-120.01148,-120.01148,0.60420938,-33.313558,144.74716,177.26715,0.0,-120.00577,-120.00577,-120.00577,0.60411786,-33.320603,144.74012,177.26715,
36110.0,0.0,-239.97412,0.0,0.0,0.0,-239.97412,-239.97412,196.53625,0.0,-240.21208,0.0,0.0,0.0,-240.21208,-240.21208,178.47659,0.0,-239.75585,0.0,0.0,0.0,-239.75585,-239.75585,196.53806,0.0,-239.99903,0.0,0.0,0.0,-239.99903,-239.99903,178.51066,0.0,-479.66291,0.0,0.0,0.0,-479.66291,-479.66291,197.64758,0.0,-476.70038,0.0,0.0,0.0,-476.70038,-476.70038,206.03362,0.0,-120.19698,-120.19698,240.19722,18.296489,18.296489,0.0,-120.19698,-120.19698,-5556085.9,0.0,0.0,-120.03801,-120.03801,240.03821,18.296489,18.296489,0.0,-120.03801,-120.03801,-5548737.4,0.0,0.0,-120.01276,-120.01276,240.01291,18.296489,18.296489,0.0,-120.01276,-120.01276,-5547570.1,0.0,0.0,-120.00696,-120.00696,240.00710,18.296489,18.296489,0.0,-120.00696,-120.00696,-5547302.1,0.0,190.96313,0.0,-120.19240,0.0,0.0,0.0,-120.19240,-120.19240,144.96562,190.78723,0.0,-120.03417,0.0,0.0,0.0,-120.03417,-120.03417,144.77546,190.75928,0.0,-120.00990,0.0,0.0,0.0,-120.00990,-120.00990,144.74537,190.75287,0.0,-120.00429,0.0,0.0,0.0,-120.00429,-120.00429,144.73845,0.0,-120.19240,-120.19240,-120.19240,0.60747305,-33.052821,144.96562,177.22518,0.0,-120.03417,-120.03417,-120.03417,0.60496328,-33.243232,144.77546,177.22518,0.0,-120.00990,-120.00990,-120.00990,0.60423783,-33.309651,144.74537,177.26146,0.0,-120.00429,-120.00429,-120.00429,0.60414786,-33.316576,144.73845,177.26146,
36120.0,0.0,-239.96714,0.0,0.0,0.0,-239.96714,-239.96714,196.52991,0.0,-240.20726,0.0,0.0,0.0,-240.20726,-240.20726,178.47104,0.0,-239.75039,0.0,0.0,0.0,-239.75039,-239.75039,196.53170,0.0,-239.99573,0.0,0.0,0.0,-239.99573,-239.99573,178.50486,0.0,-479.65016,0.0,0.0,0.0,-479.65016,-479.65016,197.64116,0.0,-476.71271,0.0,0.0,0.0,-476.71271,-476.71271,206.02682,0.0,-120.19454,-120.19454,240.19479,18.296489,18.296489,0.0,-120.19454,-120.19454,-5555973.1,0.0,0.0,-120.03596,-120.03596,240.03617,18.296489,18.296489,0.0,-120.03596,-120.03596,-5548642.8,0.0,0.0,-120.01122,-120.01122,240.01138,18.296489,18.296489,0.0,-120.01122,-120.01122,-5547499.3,0.0,0.0,-120.00553,-120.00553,240.00567,18.296489,18.296489,0.0,-120.00553,-120.00553,-5547235.9,0.0,190.96043,0.0,-120.18988,0.0,0.0,0.0,-120.18988,-120.18988,144.96268,190.78496,0.0,-120.03205,0.0,0.0,0.0,-120.03205,-120.03205,144.77301,190.75759,0.0,-120.00828,0.0,0.0,0.0,-120.00828,-120.00828,144.74353,190.75128,0.0,-120.00277,0.0,0.0,0.0,-120.00277,-120.00277,144.73673,0.0,-120.18988,-120.18988,-120.18988,0.60748510,-33.050246,144.96268,177.21967,0.0,-120.03205,-120.03205,-120.03205,0.60498136,-33.240183,144.77301,177.21967,0.0,-120.00828,-120.00828,-120.00828,0.60426627,-33.305728,144.74353,177.25569,0.0,-120.00277,-120.00277,-120.00277,0.60417787,-33.312533,144.73673,177.25569,
36130.0,0.0,-239.96057,0.0,0.0,0.0,-239.96057,-239.96057,196.52353,0.0,-240.20243,0.0,0.0,0.0,-240.20243,-240.20243,178.46543,0.0,-239.74535,0.0,0.0,0.0,-239.74535,-239.74535,196.52531,0.0,-239.99242,0.0,0.0,0.0,-239.99242,-239.99242,178.49901,0.0,-479.63832,0.0,0.0,0.0,-479.63832,-479.63832,197.63472,0.0,-476.72488,0.0,0.0,0.0,-476.72488,-476.72488,206.02014,0.0,-120.19206,-120.19206,240.19231,18.296489,18.296489,0.0,-120.19206,-120.19206,-5555858.5,0.0,0.0,-120.03388,-120.03388,240.03409,18.296489,18.296489,0.0,-120.03388,-120.03388,-5548546.4,0.0,0.0,-120.00965,-120.00965,240.00981,18.296489,18.296489,0.0,-120.00965,-120.00965,-5547426.7,0.0,0.0,-120.00406,-120.00406,240.00420,18.296489,18.296489,0.0,-120.00406,-120.00406,-5547167.9,0.0,190.95768,0.0,-120.18733,0.0,0.0,0.0,-120.18733,-120.18733,144.95971,190.78266,0.0,-120.02990,0.0,0.0,0.0,-120.02990,-120.02990,144.77050,190.75585,0.0,-120.00664,0.0,0.0,0.0,-120.00664,-120.00664,144.74164,190.74966,0.0,-120.00124,0.0,0.0,0.0,-120.00124,-120.00124,144.73496,0.0,-120.18733,-120.18733,-120.18733,0.60749715,-33.047659,144.95971,177.21410,0.0,-120.02990,-120.02990,-120.02990,0.60499944,-33.237122,144.77050,177.21410,0.0,-120.00664,-120.00664,-120.00664,0.60429472,-33.301794,144.74164,177.24987,0.0,-120.00124,-120.00124,-120.00124,0.60420787,-33.308480,144.73496,177.24987,
